,HGNC,name
3638,HGNC:55436,lnc-TRAPPC6B-2
3639,HGNC:33425,lnc-CRYBA4-52
3640,HGNC:50731,lnc-CRYBA4-52
3641,HGNC:56050,lnc-MAFK-2
3642,HGNC:55676,lnc-TMCO4-1
3643,HGNC:40932,MID1IP1-AS1
3644,HGNC:56194,lnc-PTGR2-1
3645,HGNC:27669,MIF-AS1
3646,HGNC:43649,MAFG-DT
3647,HGNC:33464,MIMT1
3648,HGNC:51653,MINCR
3649,HGNC:55889,lnc-ADAM10-1
3650,HGNC:55187,lnc-COL28A1-1
3651,HGNC:16159,lnc-SLCO4A1-8
3652,HGNC:30049,MIR7-3HG
3653,HGNC:42810,LINC00461
3654,HGNC:27388,MIR9-3HG
3655,HGNC:23564,MIR17HG
3656,HGNC:28219,MIR22HG
3657,HGNC:27620,lnc-C19orf57-6
3658,HGNC:32018,MIR29B2CHG
3659,HGNC:56081,lnc-ZFAT-1
3660,HGNC:37187,MIR31HG
3661,HGNC:51913,MIR34AHG
3662,HGNC:1274,MIR99AHG
3663,HGNC:39522,MIR100HG
3664,HGNC:56862,lnc-GPC3-1
3665,HGNC:53821,MIR122HG
3666,HGNC:27231,LINC00599
3667,HGNC:48723,MIR124-2HG
3668,HGNC:55966,lnc-CLP1-3
3669,HGNC:49594,MIR133A1HG
3670,HGNC:42871,MIR137HG
3671,HGNC:55980,lnc-TSPOAP1-1
3672,HGNC:35460,MIR155HG
3673,HGNC:48659,lnc-ATP6V1G3-4
3674,HGNC:37188,MIR181A2HG
3675,HGNC:51945,MIR193BHG
3676,HGNC:51946,MIR194-2HG
3677,HGNC:53161,MIR200CHG
3678,HGNC:49402,MIR202HG
3679,HGNC:43562,MIR205HG
3680,HGNC:39524,MIR210HG
3681,HGNC:50537,MIR217HG
3682,HGNC:55938,lnc-TRUB2-8
3683,HGNC:49555,lnc-CXorf36-46
3684,HGNC:54520,lnc-HEPH-1
3685,HGNC:41070,lnc-ZGRF1-1
3686,HGNC:50346,MIR325HG
3687,HGNC:55941,lnc-RAB11FIP4-9
3688,HGNC:54166,lnc-RBM12B-2
3689,HGNC:55978,lnc-DLK1-35
3690,HGNC:39523,lnc-SLC16A11-7
3691,HGNC:28258,MIR503HG
3692,HGNC:53539,MIR548A1HG
3693,HGNC:52006,MIR548XHG
3694,HGNC:23642,MIR600HG
3695,HGNC:27659,MIR646HG
3696,HGNC:27662,MIR663AHG
3697,HGNC:49204,MIR670HG
3698,HGNC:51386,MIR762HG
3699,HGNC:52482,MIR1302-2HG
3700,HGNC:55045,lnc-DOCK8-4
3701,HGNC:51555,MIR2052HG
3702,HGNC:51999,MIR2117HG
3703,HGNC:51944,MIR3142HG
3704,HGNC:56144,lnc-ZNF716-52
3705,HGNC:52000,MIR3150BHG
3706,HGNC:54306,lnc-UTP11-1
3707,HGNC:50676,MIR3663HG
3708,HGNC:28010,lnc-BRD1-23
3709,HGNC:55382,lnc-DNASE1L2-2
3710,HGNC:52001,MIR3681HG
3711,HGNC:40538,MIR3936HG
3712,HGNC:52002,MIR3945HG
3713,HGNC:51104,MIR3976HG
3714,HGNC:54975,LINC01949
3715,HGNC:27861,MIR4290HG
3716,HGNC:52003,MIR4300HG
3717,HGNC:52004,MIR4307HG
3718,HGNC:53113,MIR4422HG
3719,HGNC:52005,MIR4432HG
3720,HGNC:35163,MIR4435-2HG
3721,HGNC:25288,MIR4453HG
3722,HGNC:49008,MIR4458HG
3723,HGNC:42773,MIR4500HG
3724,HGNC:31724,MIR4527HG
3725,HGNC:53124,MIR4713HG
3726,HGNC:55332,lnc-OMG-5
3727,HGNC:52007,MIR5689HG
3728,HGNC:49838,lnc-CMPK2-5
3729,HGNC:53970,lnc-ZNF169-7
3730,HGNC:37189,MIRLET7BHG
3731,HGNC:55478,lnc-MON2-2
3732,HGNC:40106,MIS18A-AS1
3733,HGNC:40374,MKLN1-AS
3734,HGNC:50686,MKX-AS1
3735,HGNC:55620,lnc-LXN-1
3736,HGNC:40963,MLIP-AS1
3737,HGNC:41461,MLIP-IT1
3738,HGNC:41087,lnc-LYPD6-2
3739,HGNC:40376,MME-AS1
3740,HGNC:40695,lnc-FAM213B-2
3741,HGNC:53142,MMP2-AS1
3742,HGNC:56362,lnc-BIRC2-4
3743,HGNC:51372,MMP25-AS1
3744,HGNC:48954,MNX1-AS1
3745,HGNC:40278,MNX1-AS2
3746,HGNC:56698,lnc-PPM1H-7
3747,HGNC:40377,MORC1-AS1
3748,HGNC:26662,MORC2-AS1
3749,HGNC:27991,MORF4L2-AS1
3750,HGNC:55366,lnc-FGFR1OP-2
3751,HGNC:40379,lnc-SOX15-1
3752,HGNC:55377,lnc-HSD17B2-1
3753,HGNC:54139,lnc-WAC-3
3754,HGNC:53909,MPPED2-AS1
3755,HGNC:41263,MPRIP-AS1
3756,HGNC:40108,lnc-URB1-1
3757,HGNC:51140,MRGPRF-AS1
3758,HGNC:56030,lnc-SQSTM1-3
3759,HGNC:50323,LINC01268
3760,HGNC:27125,lnc-TMEM88B-3
3761,HGNC:54814,lnc-TMEM88B-6
3762,HGNC:42812,MRPL23-AS1
3763,HGNC:40688,lnc-TGFBRAP1-3
3764,HGNC:40687,lnc-TGFBRAP1-4
3765,HGNC:53420,MRPS30-DT
3766,HGNC:55490,lnc-MANSC4-3
3767,HGNC:40681,MRTFA-AS1
3768,HGNC:55601,lnc-ROBO3-2
3769,HGNC:48724,MSC-AS1
3770,HGNC:40319,lnc-EPCAM-3
3771,HGNC:56856,lnc-ARHGAP6-6
3772,HGNC:55400,lnc-PRSS51-4
3773,HGNC:53386,lnc-WIF1-6
3774,HGNC:56032,lnc-BRF1-1
3775,HGNC:55525,lnc-PCM1-4
3776,HGNC:40924,MTUS2-AS1
3777,HGNC:40923,MTUS2-AS2
3778,HGNC:53936,MUC5B-AS1
3779,HGNC:40382,lnc-ACHE-1
3780,HGNC:53807,lnc-MUC20-67
3781,HGNC:56029,lnc-CDIPT-1
3782,HGNC:40383,lnc-TMPRSS2-1
3783,HGNC:40384,lnc-NLRP12-1
3784,HGNC:40385,lnc-NLRP12-1
3785,HGNC:37457,MYB-AS1
3786,HGNC:41023,MYCBP2-AS1
3787,HGNC:41024,MYCBP2-AS2
3788,HGNC:32684,MYCNUT
3789,HGNC:54810,lnc-AAAS-1
3790,HGNC:55867,lnc-APOL1-1
3791,HGNC:55472,lnc-SMARCC2-2
3792,HGNC:55331,lnc-MYOM1-1
3793,HGNC:40387,MYLK-AS2
3794,HGNC:55807,lnc-STAT4-1
3795,HGNC:55837,lnc-TMEM98-2
3796,HGNC:40713,lnc-METTL5-4
3797,HGNC:39913,MYO16-AS1
3798,HGNC:39914,MYO16-AS2
3799,HGNC:40831,lnc-LRP5L-4
3800,HGNC:40750,lnc-ELAC2-4
3801,HGNC:41158,lnc-PNRC2-2
3802,HGNC:51821,MYOSLID
3803,HGNC:40846,lnc-RBM22-1
3804,HGNC:56685,lnc-FAM71E1-2
3805,HGNC:24506,lnc-TMEM258-3
3806,HGNC:49274,MYT1L-AS1
3807,HGNC:41016,NAALADL2-AS1
3808,HGNC:41015,NAALADL2-AS2
3809,HGNC:41014,NAALADL2-AS3
3810,HGNC:41143,NADK2-AS1
3811,HGNC:41503,FAM155A-IT1
3812,HGNC:51192,NALT1
3813,HGNC:42408,lnc-ALG2-6
3814,HGNC:56696,lnc-CDHR3-3
3815,HGNC:53622,NARF-AS1
3816,HGNC:55327,lnc-C17orf62-1
3817,HGNC:43651,NARF-IT1
3818,HGNC:40744,NAV2-AS1
3819,HGNC:40743,NAV2-AS2
3820,HGNC:40742,NAV2-AS3
3821,HGNC:40741,NAV2-AS4
3822,HGNC:40740,NAV2-AS5
3823,HGNC:41416,NAV2-IT1
3824,HGNC:56341,lnc-CARS2-3
3825,HGNC:49075,NBAT1
3826,HGNC:20691,NBR2
3827,HGNC:56663,CYTOR
3828,HGNC:48675,NCAM1-AS1
3829,HGNC:40393,NCF4-AS1
3830,HGNC:49645,NCK1-DT
3831,HGNC:41246,lnc-GPR39-3
3832,HGNC:54065,lnc-GPR39-4
3833,HGNC:41497,NCKAP5-IT1
3834,HGNC:54327,lnc-STPG1-3
3835,HGNC:40954,NCOA7-AS1
3836,HGNC:40844,NDFIP2-AS1
3837,HGNC:55553,lnc-EXOSC9-3
3838,HGNC:52899,NDST1-AS1
3839,HGNC:45273,NDUFA6-DT
3840,HGNC:40396,NDUFB2-AS1
3841,HGNC:26915,lnc-NUDT8-3
3842,HGNC:50826,NDUFV2-AS1
3843,HGNC:30815,NEAT1
3844,HGNC:44899,NEBL-AS1
3845,HGNC:54270,lnc-RNF26-6
3846,HGNC:55513,lnc-RNF26-1
3847,HGNC:40813,NECTIN3-AS1
3848,HGNC:40893,lnc-KLHDC9-1
3849,HGNC:41432,NEGR1-IT1
3850,HGNC:28085,lnc-TRAF5-6
3851,HGNC:55713,lnc-MFSD6-1
3852,HGNC:41049,lnc-BOC-3
3853,HGNC:55333,lnc-TIMM21-5
3854,HGNC:51220,NEURL1-AS1
3855,HGNC:31983,NEXN-AS1
3856,HGNC:56085,lnc-RABEP2-2
3857,HGNC:54812,lnc-COPZ2-1
3858,HGNC:40402,NFIA-AS1
3859,HGNC:40401,NFIA-AS2
3860,HGNC:56058,lnc-SNAPC3-11
3861,HGNC:49451,NFYC-AS1
3862,HGNC:53922,NGF-AS1
3863,HGNC:55555,lnc-SPOP-2
3864,HGNC:56731,lnc-IL20RA-1
3865,HGNC:40403,NHS-AS1
3866,HGNC:40947,lnc-CCDC28A-1
3867,HGNC:27385,NIFK-AS1
3868,HGNC:53024,LINC02163
3869,HGNC:40405,lnc-B4GALNT3-2
3870,HGNC:55542,lnc-ADAM19-2
3871,HGNC:40676,NLGN1-AS1
3872,HGNC:38793,NLGN4Y-AS1
3873,HGNC:49005,NNT-AS1
3874,HGNC:44310,NOL4L-DT
3875,HGNC:20205,NOP14-AS1
3876,HGNC:51587,NOP53-AS1
3877,HGNC:44311,NORAD
3878,HGNC:19827,LINC02588
3879,HGNC:40408,lnc-TBC1D8-2
3880,HGNC:22128,NPSR1-AS1
3881,HGNC:45091,NPTN-IT1
3882,HGNC:55549,lnc-MAP9-2
3883,HGNC:40407,lnc-SERPINB6-1
3884,HGNC:48622,NR2F1-AS1
3885,HGNC:44222,NR2F2-AS1
3886,HGNC:54409,lnc-KRT80-4
3887,HGNC:26981,LINC00284
3888,HGNC:56652,lnc-EVX2-3
3889,HGNC:48588,NRAV
3890,HGNC:40780,NREP-AS1
3891,HGNC:43633,NRG1-IT1
3892,HGNC:43635,NRG1-IT3
3893,HGNC:31429,NRG3-AS1
3894,HGNC:55524,lnc-AKIP1-2
3895,HGNC:51269,NRIR
3896,HGNC:40415,lnc-INO80D-10
3897,HGNC:51222,NRSN2-AS1
3898,HGNC:52686,lnc-CHAC2-4
3899,HGNC:40416,lnc-SLC22A12-2
3900,HGNC:51368,lnc-IL4R-2
3901,HGNC:32293,NTM-AS1
3902,HGNC:41437,NTM-IT
3903,HGNC:52478,LINC01693
3904,HGNC:27532,NTRK3-AS1
3905,HGNC:55483,lnc-GPR33-2
3906,HGNC:40419,NUCB1-AS1
3907,HGNC:55296,lnc-ANKRD27-1
3908,HGNC:50502,NUP50-DT
3909,HGNC:55370,lnc-MT1G-2
3910,HGNC:55587,lnc-CPM-2
3911,HGNC:55870,lnc-URB2-1
3912,HGNC:45161,NUTM2A-AS1
3913,HGNC:51204,NUTM2B-AS1
3914,HGNC:40734,lnc-NAPB-2
3915,HGNC:42700,RNF219-AS1
3916,HGNC:32047,OBSCN-AS1
3917,HGNC:40751,OCIAD1-AS1
3918,HGNC:54070,lnc-HPCAL1-1
3919,HGNC:49461,ODF2-AS1
3920,HGNC:40724,OGFR-AS1
3921,HGNC:43563,OIP5-AS1
3922,HGNC:28060,OLMALINC
3923,HGNC:40421,OPA1-AS1
3924,HGNC:41366,OPCML-IT1
3925,HGNC:41365,OPCML-IT2
3926,HGNC:49168,OR2A1-AS1
3927,HGNC:50896,lnc-OR2J1-2
3928,HGNC:40767,OSBPL10-AS1
3929,HGNC:48585,OSER1-DT
3930,HGNC:41009,OSGEPL1-AS1
3931,HGNC:50296,lnc-RICTOR-54
3932,HGNC:43666,OSTM1-AS1
3933,HGNC:41250,OSTN-AS1
3934,HGNC:50466,OTUD6B-AS1
3935,HGNC:55368,lnc-ANKH-1
3936,HGNC:43906,OTX2-AS1
3937,HGNC:49422,OVAAL
3938,HGNC:44484,OVCH1-AS1
3939,HGNC:49319,OVOL1-AS1
3940,HGNC:55448,lnc-SLC7A7-1
3941,HGNC:55533,lnc-ABRA-1
3942,HGNC:40886,P3H2-AS1
3943,HGNC:43560,P4HA2-AS1
3944,HGNC:50345,PABPC1L2B-AS1
3945,HGNC:31845,PABPC5-AS1
3946,HGNC:50552,PACERR
3947,HGNC:27772,PACRG-AS1
3948,HGNC:40871,PACRG-AS2
3949,HGNC:52053,PACRG-AS3
3950,HGNC:33868,lnc-PLCB2-2
3951,HGNC:40789,lnc-DDX60L-1
3952,HGNC:39932,PAN3-AS1
3953,HGNC:52282,PANCR
3954,HGNC:44048,PANDAR
3955,HGNC:55718,lnc-KIF20B-1
3956,HGNC:40732,lnc-RNF24-2
3957,HGNC:49513,PANTR1
3958,HGNC:55451,lnc-NUMB-3
3959,HGNC:55380,lnc-ATG2B-16
3960,HGNC:35152,PAPPA-AS1
3961,HGNC:35160,PAPPA-AS2
3962,HGNC:55353,lnc-ANP32A-2
3963,HGNC:50861,PAQR9-AS1
3964,HGNC:55545,lnc-NBN-1
3965,HGNC:53772,PARAL1
3966,HGNC:44964,PARD3-AS1
3967,HGNC:41051,lnc-BTC-2
3968,HGNC:40103,lnc-PRMT8-2
3969,HGNC:17263,PART1
3970,HGNC:55256,lnc-TM2D1-4
3971,HGNC:55501,lnc-STX3-1
3972,HGNC:49670,PAUPAR
3973,HGNC:49271,PAX8-AS1
3974,HGNC:39603,PAXBP1-AS1
3975,HGNC:40425,lnc-LMX1A-2
3976,HGNC:24638,lnc-MAPKAP1-1
3977,HGNC:8637,lnc-FOXB2-9
3978,HGNC:43022,PCAT1
3979,HGNC:24853,PCAT4
3980,HGNC:48665,PCAT5
3981,HGNC:43714,PCAT6
3982,HGNC:48977,PCAT14
3983,HGNC:49211,PCAT18
3984,HGNC:49593,PCAT19
3985,HGNC:42948,PCBP1-AS1
3986,HGNC:40426,lnc-SLC19A1-3
3987,HGNC:39901,PCCA-AS1
3988,HGNC:53266,lnc-ZIC5-3
3989,HGNC:39897,PCDH9-AS1
3990,HGNC:39896,PCDH9-AS2
3991,HGNC:40427,PCDH9-AS3
3992,HGNC:40428,PCDH9-AS4
3993,HGNC:53036,lnc-PABPC4L-5
3994,HGNC:56111,lnc-TAF7-6
3995,HGNC:44166,PCED1B-AS1
3996,HGNC:52263,PCF11-AS1
3997,HGNC:30145,PCGEM1
3998,HGNC:56108,lnc-CPLX1-2
3999,HGNC:55418,lnc-PSMD7-1
4000,HGNC:55791,lnc-NPBWR1-12
4001,HGNC:55447,lnc-DHRS7-2
4002,HGNC:40430,PCOLCE-AS1
4003,HGNC:51448,PCSK6-AS1
4004,HGNC:40431,PCYT1B-AS1
4005,HGNC:40432,lnc-ODR4-1
4006,HGNC:27425,PDCD4-AS1
4007,HGNC:55580,lnc-CCDC127-1
4008,HGNC:55244,lnc-CLASP2-1
4009,HGNC:40435,lnc-ATG16L2-4
4010,HGNC:40436,lnc-SLCO1A2-6
4011,HGNC:40437,lnc-INSL5-5
4012,HGNC:40438,lnc-ATP5ME-1
4013,HGNC:55223,lnc-MTFR1-1
4014,HGNC:56334,lnc-MTFR2-2
4015,HGNC:40440,lnc-WDR4-5
4016,HGNC:40433,lnc-AGPS-3
4017,HGNC:55865,lnc-DNAAF5-3
4018,HGNC:56909,lnc-PDGFD-1
4019,HGNC:40441,lnc-DLX2-4
4020,HGNC:55767,lnc-ASB4-3
4021,HGNC:40525,lnc-LGALS2-1
4022,HGNC:53462,PDYN-AS1
4023,HGNC:40814,PDZRN3-AS1
4024,HGNC:40154,lnc-HCRTR1-5
4025,HGNC:19969,PEG13
4026,HGNC:50328,lnc-CEBPB-13
4027,HGNC:56263,lnc-MOCS2-2
4028,HGNC:55519,lnc-CHCHD7-1
4029,HGNC:55177,lnc-PITRM1-2
4030,HGNC:55631,lnc-RNF13-3
4031,HGNC:55274,lnc-NXNL1-3
4032,HGNC:44181,PGM5-AS1
4033,HGNC:51194,PGM5P3-AS1
4034,HGNC:51195,PGM5P4-AS1
4035,HGNC:52650,PGR-AS1
4036,HGNC:40943,PHACTR2-AS1
4037,HGNC:40727,lnc-SYCP2-1
4038,HGNC:40205,lnc-ZNF362-2
4039,HGNC:40445,PHEX-AS1
4040,HGNC:40446,PHKA1-AS1
4041,HGNC:55470,lnc-GLIPR1-3
4042,HGNC:27576,lnc-DLX3-3
4043,HGNC:19725,PICSAR
4044,HGNC:55692,lnc-C9orf131-1
4045,HGNC:54080,lnc-HERC5-1
4046,HGNC:52932,lnc-ZMAT3-1
4047,HGNC:32346,PIK3CD-AS1
4048,HGNC:51334,PIK3CD-AS2
4049,HGNC:41072,PIK3IP1-AS1
4050,HGNC:55321,lnc-NTN1-2
4051,HGNC:55303,lnc-FBXL12-1
4052,HGNC:53590,PINCR
4053,HGNC:38872,PINK1-AS
4054,HGNC:55532,lnc-C8orf74-2
4055,HGNC:37459,LINC00211
4056,HGNC:16671,PISRT1
4057,HGNC:44116,PITPNA-AS1
4058,HGNC:53391,PITPNM2-AS1
4059,HGNC:48332,lnc-CATSPER3-2
4060,HGNC:55522,lnc-PHYHIP-1
4061,HGNC:55493,lnc-MRE11-1
4062,HGNC:21911,lnc-C7orf57-2
4063,HGNC:55557,lnc-HNRNPA0-4
4064,HGNC:51659,PKIA-AS1
4065,HGNC:56847,lnc-ZNF419-3
4066,HGNC:50597,lnc-GTF2B-15
4067,HGNC:56709,lnc-TMEM218-3
4068,HGNC:50690,PKNOX2-AS1
4069,HGNC:52580,PKP4-AS1
4070,HGNC:14616,lnc-TMPRSS2-83
4071,HGNC:41414,PLCB1-IT1
4072,HGNC:45193,PLCE1-AS1
4073,HGNC:51206,PLCE1-AS2
4074,HGNC:40450,PLCG1-AS1
4075,HGNC:41231,PLCH1-AS1
4076,HGNC:41232,PLCH1-AS2
4077,HGNC:40449,PLCL2-AS1
4078,HGNC:41145,PLCXD2-AS1
4079,HGNC:40451,PLS1-AS1
4080,HGNC:50343,PLS3-AS1
4081,HGNC:43698,PLUT
4082,HGNC:40454,lnc-BCAP31-5
4083,HGNC:40958,lnc-TSTD3-2
4084,HGNC:55974,lnc-TRAPPC6B-1
4085,HGNC:55238,lnc-SRSF12-1
4086,HGNC:52949,POC1B-AS1
4087,HGNC:55363,lnc-FANCI-1
4088,HGNC:40459,POLH-AS1
4089,HGNC:55859,lnc-SLC38A5-1
4090,HGNC:49459,POT1-AS1
4091,HGNC:41294,lnc-MZT2B-2
4092,HGNC:40058,POTEH-AS1
4093,HGNC:55222,lnc-GPA33-3
4094,HGNC:56644,lnc-ZNF574-1
4095,HGNC:40979,POU6F2-AS1
4096,HGNC:21887,POU6F2-AS2
4097,HGNC:40463,PPEF1-AS1
4098,HGNC:53397,PPFIA2-AS1
4099,HGNC:55161,lnc-PREPL-3
4100,HGNC:55355,lnc-FAM19A3-1
4101,HGNC:54093,lnc-HERC6-2
4102,HGNC:55390,lnc-KPNA4-1
4103,HGNC:55829,lnc-TRMT61B-1
4104,HGNC:56150,lnc-ERI1-32
4105,HGNC:40696,lnc-PON1-1
4106,HGNC:27069,LINC00637
4107,HGNC:54233,lnc-FKBP2-1
4108,HGNC:55838,lnc-MDM4-4
4109,HGNC:55206,lnc-LHCGR-2
4110,HGNC:48717,PPP1R26-AS1
4111,HGNC:55266,lnc-TCF7-4
4112,HGNC:42984,PPP2R2B-IT1
4113,HGNC:50750,PPP3CB-AS1
4114,HGNC:51112,PPP4R1-AS1
4115,HGNC:55209,lnc-CFAP36-3
4116,HGNC:51126,LINC01481
4117,HGNC:56186,lnc-PWP1-1
4118,HGNC:55869,lnc-PPIC-1
4119,HGNC:55581,lnc-ANTXR2-1
4120,HGNC:30468,LINC00167
4121,HGNC:48664,LINC00982
4122,HGNC:54870,lnc-TNFSF4-3
4123,HGNC:27492,LINC00346
4124,HGNC:40917,PRICKLE2-AS2
4125,HGNC:55245,lnc-TTLL7-3
4126,HGNC:40468,PRKAG2-AS1
4127,HGNC:40467,lnc-GALNTL5-2
4128,HGNC:40470,lnc-DNAAF5-1
4129,HGNC:40469,lnc-DNAAF5-2
4130,HGNC:40471,PRKAR2A-AS1
4131,HGNC:40472,lnc-COG5-2
4132,HGNC:51347,PRKCA-AS1
4133,HGNC:40474,lnc-SRBD1-2
4134,HGNC:55588,lnc-TMEM30B-1
4135,HGNC:44689,PRKCQ-AS1
4136,HGNC:40477,PRKCZ-AS1
4137,HGNC:55824,lnc-CFAP74-2
4138,HGNC:55762,lnc-QPCT-1
4139,HGNC:45029,PRKG1-AS1
4140,HGNC:40478,lnc-BMP3-1
4141,HGNC:40479,PRKX-AS1
4142,HGNC:55482,lnc-REM2-2
4143,HGNC:48942,PRNCR1
4144,HGNC:18046,PRNT
4145,HGNC:27343,PROSER2-AS1
4146,HGNC:43656,PROX1-AS1
4147,HGNC:55484,lnc-TMEM109-4
4148,HGNC:40700,lnc-TFPT-1
4149,HGNC:55576,lnc-FKBP3-1
4150,HGNC:27961,PRR7-AS1
4151,HGNC:56242,lnc-SKA2-1
4152,HGNC:55866,lnc-CPVL-4
4153,HGNC:51822,PRR29-AS1
4154,HGNC:50499,PRR34-AS1
4155,HGNC:50684,PRRX2-AS1
4156,HGNC:56071,lnc-FZD4-1
4157,HGNC:52765,PSD2-AS1
4158,HGNC:52550,PSG8-AS1
4159,HGNC:56358,lnc-CD177-4
4160,HGNC:54405,lnc-POTEH-3
4161,HGNC:26445,PSMA3-AS1
4162,HGNC:40480,lnc-ATXN7-17
4163,HGNC:44125,lnc-ATXN7-17
4164,HGNC:53056,lnc-ZFHX3-27
4165,HGNC:56104,lnc-DPP4-2
4166,HGNC:22230,PSMG3-AS1
4167,HGNC:17203,PSORS1C3
4168,HGNC:52951,PSPC1-AS2
4169,HGNC:37703,PTCHD1-AS
4170,HGNC:44086,PTCSC2
4171,HGNC:43959,PTCSC3
4172,HGNC:48773,lnc-PRSS3-2
4173,HGNC:48711,lnc-LCN2-1
4174,HGNC:44174,PTOV1-AS1
4175,HGNC:51284,PTOV1-AS2
4176,HGNC:55397,lnc-SCAP-1
4177,HGNC:49753,PTPRD-AS1
4178,HGNC:49754,PTPRD-AS2
4179,HGNC:44638,PTPRG-AS1
4180,HGNC:50634,PTPRJ-AS1
4181,HGNC:40488,lnc-DNAJB6-10
4182,HGNC:56210,lnc-KDM4B-2
4183,HGNC:40491,lnc-SRSF6-2
4184,HGNC:55715,lnc-SRSF6-1
4185,HGNC:48995,PURPL
4186,HGNC:40706,lnc-DDX51-3
4187,HGNC:9709,PVT1
4188,HGNC:49129,lnc-SNRPN-8
4189,HGNC:33235,PWRN1
4190,HGNC:33236,PWRN2
4191,HGNC:49130,PWRN4
4192,HGNC:44123,PXN-AS1
4193,HGNC:56889,lnc-NPB-5
4194,HGNC:52874,lnc-PYDC2-1
4195,HGNC:55250,lnc-CKS1B-2
4196,HGNC:55255,lnc-SETD7-2
4197,HGNC:55457,lnc-INHBC-1
4198,HGNC:55830,lnc-FITM2-1
4199,HGNC:55934,lnc-CCSAP-1
4200,HGNC:55289,lnc-HSPB9-2
4201,HGNC:44178,RAB11B-AS1
4202,HGNC:56028,lnc-PRLH-1
4203,HGNC:48672,RAB30-AS1
4204,HGNC:55153,lnc-SETD7-3
4205,HGNC:56348,lnc-BICDL1-1
4206,HGNC:41057,lnc-MRPS14-2
4207,HGNC:54296,lnc-RC3H1-1
4208,HGNC:41471,RABGAP1L-IT1
4209,HGNC:32158,RAD21-AS1
4210,HGNC:48621,RAD51-AS1
4211,HGNC:40496,RAI1-AS1
4212,HGNC:55983,lnc-RAD1-3
4213,HGNC:55163,lnc-ANGPTL1-3
4214,HGNC:50743,RALY-AS1
4215,HGNC:44358,RAMP2-AS1
4216,HGNC:55312,lnc-CAPS-2
4217,HGNC:40957,RAP2C-AS1
4218,HGNC:28081,RAPGEF4-AS1
4219,HGNC:49577,RARA-AS1
4220,HGNC:41376,RASA2-IT1
4221,HGNC:39938,RASA3-IT1
4222,HGNC:44170,RASAL2-AS1
4223,HGNC:40499,RASGRF2-AS1
4224,HGNC:40689,lnc-FAM98A-1
4225,HGNC:55489,lnc-GNS-2
4226,HGNC:48637,RASSF8-AS1
4227,HGNC:54255,lnc-BTBD10-2
4228,HGNC:42778,RB1-DT
4229,HGNC:48871,RBM5-AS1
4230,HGNC:55529,lnc-FAM92A-2
4231,HGNC:53636,RBM15-AS1
4232,HGNC:55437,lnc-ZFYVE1-1
4233,HGNC:39805,RBM26-AS1
4234,HGNC:56024,lnc-CNPY1-2
4235,HGNC:40725,lnc-MTRNR2L3-1
4236,HGNC:39987,RBMS3-AS1
4237,HGNC:39988,RBMS3-AS2
4238,HGNC:39989,RBMS3-AS3
4239,HGNC:48721,RBPMS-AS1
4240,HGNC:54295,lnc-ZBTB37-1
4241,HGNC:41496,RC3H1-IT1
4242,HGNC:55661,lnc-SLC25A27-2
4243,HGNC:41262,lnc-PADI6-2
4244,HGNC:54811,lnc-PRC1-1
4245,HGNC:51658,RDH10-AS1
4246,HGNC:27190,LINC02085
4247,HGNC:49572,LINC01185
4248,HGNC:41201,lnc-RARRES2-2
4249,HGNC:40501,lnc-SLC45A1-1
4250,HGNC:39990,RERG-AS1
4251,HGNC:39991,RERG-IT1
4252,HGNC:55551,lnc-BASP1-6
4253,HGNC:41377,REV3L-IT1
4254,HGNC:9978,RFPL1S
4255,HGNC:9981,RFPL3S
4256,HGNC:51197,RFX3-AS1
4257,HGNC:40503,lnc-PSMB4-1
4258,HGNC:48666,RGMB-AS1
4259,HGNC:49273,RGPD4-AS1
4260,HGNC:40504,lnc-NUF2-3
4261,HGNC:41308,RHOA-IT1
4262,HGNC:40816,lnc-PIGF-1
4263,HGNC:51582,RHOXF1-AS1
4264,HGNC:28457,RHPN1-AS1
4265,HGNC:54191,lnc-TUB-1
4266,HGNC:40760,lnc-PTPN1-1
4267,HGNC:41150,RMDN2-AS1
4268,HGNC:53975,lnc-GPBP1-1
4269,HGNC:29893,RMST
4270,HGNC:27381,lnc-RNASE10-2
4271,HGNC:49289,RNASEH1-AS1
4272,HGNC:39967,RNASEH2B-AS1
4273,HGNC:40798,lnc-LMBR1-1
4274,HGNC:48971,LINC01006
4275,HGNC:48940,RNF139-AS1
4276,HGNC:41161,RNF185-AS1
4277,HGNC:41286,lnc-ICMT-1
4278,HGNC:54402,lnc-NPTX1-2
4279,HGNC:41463,RNF216-IT1
4280,HGNC:50866,RNF217-AS1
4281,HGNC:55855,lnc-AMY1B-1
4282,HGNC:52946,lnc-SLC39A11-10
4283,HGNC:40508,ROR1-AS1
4284,HGNC:51410,RORA-AS1
4285,HGNC:51411,RORA-AS2
4286,HGNC:49803,RORB-AS1
4287,HGNC:55477,lnc-SLC48A1-23
4288,HGNC:55345,lnc-C17orf97-3
4289,HGNC:56089,lnc-C17orf97-1
4290,HGNC:55914,lnc-DUSP1-4
4291,HGNC:26749,RPL34-AS1
4292,HGNC:40510,lnc-MARCH4-2
4293,HGNC:28582,lnc-NMT2-4
4294,HGNC:40511,RPS6KA2-AS1
4295,HGNC:41378,RPS6KA2-IT1
4296,HGNC:53744,RPS6KB2-AS1
4297,HGNC:56740,lnc-CABLES2-7
4298,HGNC:55445,lnc-KLHL28-2
