,HSAL,name
644,HSALNG0007481,lnc-THBS3-1
645,HSALNG0007497,RUSC1-AS1
646,HSALNG0007504,ASH1L-IT1
647,HSALNG0007510,ASH1L-AS1
648,HSALNG0007517,lnc-ASH1L-2
649,HSALNG0007540,lnc-RXFP4-2
650,HSALNG0007541,lnc-RXFP4-1
651,HSALNG0007595,lnc-TTC24-1
652,HSALNG0007612,lnc-NES-2
653,HSALNG0007608,lnc-GPATCH4-3
654,HSALNG0007616,lnc-CRABP2-2
655,HSALNG0007619,lnc-CRABP2-1
656,HSALNG0142357,lnc-ETV3-1
657,HSALNG0007670,lnc-LRRC71-4
658,HSALNG0007706,KIRREL1-IT1
659,HSALNG0007713,LINC01704
660,HSALNG0007722,lnc-CD1B-1
661,HSALNG0007733,lnc-OR10K2-1
662,HSALNG0007762,CADM3-AS1
663,HSALNG0007767,lnc-OR10J3-1
664,HSALNG0007769,lnc-OR10J1-1
665,HSALNG0142361,SNHG28
666,HSALNG0007801,LINC01133
667,HSALNG0141943,lnc-KCNJ9-1
668,HSALNG0007819,lnc-DCAF8-1
669,HSALNG0007829,lnc-PEA15-1
670,HSALNG0007850,lnc-VANGL2-1
671,HSALNG0007880,lnc-ITLN2-1
672,HSALNG0007894,lnc-KLHDC9-1
673,HSALNG0007904,lnc-B4GALT3-1
674,HSALNG0007937,lnc-SDHC-3
675,HSALNG0007940,lnc-CFAP126-1
676,HSALNG0007943,lnc-CFAP126-5
677,HSALNG0007955,lnc-FCGR3A-3
678,HSALNG0007963,lnc-FCGR3B-2
679,HSALNG0007974,lnc-FCGR3B-4
680,HSALNG0007984,lnc-NOS1AP-1
681,HSALNG0007993,lnc-SPATA46-1
682,HSALNG0008008,lnc-SH2D1B-1
683,HSALNG0008010,lnc-DDR2-5
684,HSALNG0008045,lnc-NUF2-3
685,HSALNG0008046,lnc-RGS5-1
686,HSALNG0008047,lnc-NUF2-1
687,HSALNG0008112,lnc-LRRC52-7
688,HSALNG0008113,lnc-LMX1A-2
689,HSALNG0008114,lnc-LRRC52-5
690,HSALNG0008129,lnc-PBX1-2
691,HSALNG0008139,lnc-RXRG-1
692,HSALNG0008144,lnc-MGST3-1
693,HSALNG0008152,lnc-ALDH9A1-2
694,HSALNG0008155,lnc-UCK2-1
695,HSALNG0008158,lnc-TMCO1-1
696,HSALNG0008173,lnc-UCK2-2
697,HSALNG0008175,lnc-TMCO1-2
698,HSALNG0008176,lnc-UCK2-3
699,HSALNG0008184,lnc-FAM78B-1
700,HSALNG0008185,LINC01675
701,HSALNG0008206,lnc-MAEL-1
702,HSALNG0008215,LINC01363
703,HSALNG0008218,lnc-GPA33-3
704,HSALNG0008225,lnc-RCSD1-4
705,HSALNG0008232,lnc-CREG1-2
706,HSALNG0008233,lnc-CREG1-4
707,HSALNG0008239,lnc-CREG1-3
708,HSALNG0008257,lnc-MPZL1-1
709,HSALNG0008288,lnc-XCL2-2
710,HSALNG0008302,lnc-DPT-1
711,HSALNG0008299,LINC00626
712,HSALNG0008317,lnc-ATP1B1-1
713,HSALNG0008321,lnc-BLZF1-1
714,HSALNG0008334,lnc-BLZF1-2
715,HSALNG0008353,lnc-METTL18-1
716,HSALNG0008365,LINC01681
717,HSALNG0008370,LINC01142
718,HSALNG0008377,lnc-KIFAP3-2
719,HSALNG0008383,lnc-PRRX1-1
720,HSALNG0008385,lnc-GORAB-1
721,HSALNG0008386,lnc-MYOC-1
722,HSALNG0008458,DNM3-IT1
723,HSALNG0008462,DNM3OS
724,HSALNG0008485,lnc-FASLG-2
725,HSALNG0008492,lnc-FASLG-1
726,HSALNG0008503,lnc-TNFSF4-1
727,HSALNG0008516,lnc-TNFSF4-3
728,HSALNG0008529,lnc-TEX50-1
729,HSALNG0008545,GAS5
730,HSALNG0008546,GAS5-AS1
731,HSALNG0008558,RC3H1-IT1
732,HSALNG0008559,lnc-ZBTB37-1
733,HSALNG0008562,lnc-RC3H1-1
734,HSALNG0008575,RABGAP1L-IT1
735,HSALNG0008577,lnc-MRPS14-2
736,HSALNG0008592,lnc-KIAA0040-1
737,HSALNG0008599,lnc-TNN-2
738,HSALNG0008604,TNR-IT1
739,HSALNG0008620,LINC01657
740,HSALNG0008622,lnc-COP1-1
741,HSALNG0008628,lnc-PAPPA2-2
742,HSALNG0008629,lnc-PAPPA2-1
743,HSALNG0008653,LINC01645
744,HSALNG0008661,lnc-ASTN1-1
745,HSALNG0008659,LINC01741
746,HSALNG0008683,RASAL2-AS1
747,HSALNG0008703,lnc-TEX35-1
748,HSALNG0008718,lnc-RALGPS2-2
749,HSALNG0008762,lnc-NPHS2-1
750,HSALNG0008770,lnc-TDRD5-1
751,HSALNG0008774,lnc-FAM163A-1
752,HSALNG0008776,lnc-TOR1AIP2-2
753,HSALNG0008777,lnc-TOR1AIP2-1
754,HSALNG0008783,lnc-TOR1AIP2-5
755,HSALNG0008786,lnc-TOR1AIP2-3
756,HSALNG0008794,lnc-ACBD6-4
757,HSALNG0008819,OVAAL
758,HSALNG0008836,lnc-KIAA1614-1
759,HSALNG0008839,lnc-STX6-2
760,HSALNG0008840,KIAA1614-AS1
761,HSALNG0008856,LINC01732
762,HSALNG0008858,lnc-STX6-3
763,HSALNG0008862,LINC01699
764,HSALNG0008880,lnc-CACNA1E-3
765,HSALNG0008888,lnc-CACNA1E-2
766,HSALNG0008891,lnc-ZNF648-1
767,HSALNG0008894,lnc-ZNF648-2
768,HSALNG0008917,LINC00272
769,HSALNG0141969,LINC01686
770,HSALNG0008936,LINC01688
771,HSALNG0142385,LAMC1-AS1
772,HSALNG0008972,SMG7-AS1
773,HSALNG0008984,lnc-APOBEC4-1
774,HSALNG0009004,lnc-C1orf21-2
775,HSALNG0009007,lnc-EDEM3-6
776,HSALNG0009009,lnc-TSEN15-2
777,HSALNG0009031,LINC01633
778,HSALNG0009052,lnc-SWT1-1
779,HSALNG0009061,lnc-HMCN1-1
780,HSALNG0009069,LINC01350
781,HSALNG0009074,lnc-TPR-1
782,HSALNG0009083,lnc-ODR4-1
783,HSALNG0009103,PACERR
784,HSALNG0009116,LINC01036
785,HSALNG0009159,lnc-PLA2G4A-4
786,HSALNG0009166,lnc-PLA2G4A-5
787,HSALNG0009171,lnc-BRINP3-4
788,HSALNG0009182,lnc-BRINP3-2
789,HSALNG0009184,LINC01035
790,HSALNG0009205,LINC01701
791,HSALNG0009207,lnc-BRINP3-1
792,HSALNG0009219,LINC01351
793,HSALNG0141979,LINC01720
794,HSALNG0009230,lnc-RGS18-3
795,HSALNG0009234,LINC01680
796,HSALNG0009252,lnc-RGS18-1
797,HSALNG0009255,lnc-UCHL5-3
798,HSALNG0009267,LINC01032
799,HSALNG0009275,lnc-RGS1-1
800,HSALNG0009338,LINC01031
801,HSALNG0009349,lnc-CDC73-2
802,HSALNG0009350,lnc-B3GALT2-1
803,HSALNG0009361,lnc-CDC73-4
804,HSALNG0009407,LINC01724
805,HSALNG0009443,lnc-DENND1B-1
806,HSALNG0009461,lnc-C1orf53-1
807,HSALNG0009502,lnc-ATP6V1G3-1
808,HSALNG0009505,lnc-ATP6V1G3-2
809,HSALNG0009511,lnc-ATP6V1G3-4
810,HSALNG0009524,lnc-PTPRC-1
811,HSALNG0009525,lnc-ATP6V1G3-4
812,HSALNG0009527,LINC01221
813,HSALNG0009531,lnc-PTPRC-3
814,HSALNG0009573,LINC00862
815,HSALNG0009581,lnc-ZNF281-4
816,HSALNG0009583,lnc-NR5A2-1
817,HSALNG0009593,lnc-ZNF281-3
818,HSALNG0009599,lnc-CAMSAP2-1
819,HSALNG0009615,lnc-INAVA-1
820,HSALNG0009625,lnc-TMEM9-1
821,HSALNG0009643,lnc-PKP1-1
822,HSALNG0009651,lnc-PHLDA3-1
823,HSALNG0009659,lnc-NAV1-9
824,HSALNG0009673,lnc-CSRP1-1
825,HSALNG0009674,lnc-LMOD1-2
826,HSALNG0142396,ELF3-AS1
827,HSALNG0009734,lnc-PPP1R12B-1
828,HSALNG0009737,lnc-PPP1R12B-3
829,HSALNG0009742,lnc-KDM5B-1
830,HSALNG0009743,PCAT6
831,HSALNG0009772,lnc-MYBPH-2
832,HSALNG0009775,lnc-MYBPH-1
833,HSALNG0009782,LINC01353
834,HSALNG0009783,LINC01136
835,HSALNG0009845,LINC00303
836,HSALNG0009854,lnc-SOX13-1
837,HSALNG0009866,lnc-SOX13-3
838,HSALNG0009871,LINC00628
839,HSALNG0009872,lnc-MDM4-4
840,HSALNG0009887,lnc-MDM4-1
841,HSALNG0009894,lnc-MDM4-3
842,HSALNG0009931,lnc-DSTYK-1
843,HSALNG0009939,LEMD1-AS1
844,HSALNG0009942,lnc-CDK18-1
845,HSALNG0010008,lnc-RHEX-2
846,HSALNG0010004,lnc-FAM72A-1
847,HSALNG0010032,lnc-RASSF5-1
848,HSALNG0010037,lnc-EIF2D-1
849,HSALNG0010086,lnc-YOD1-3
850,HSALNG0010087,lnc-C4BPA-1
851,HSALNG0010093,lnc-CD55-2
852,HSALNG0010106,lnc-YOD1-1
853,HSALNG0010116,lnc-CD34-22
854,HSALNG0142409,lnc-CD34-6
855,HSALNG0010128,MIR29B2CHG
856,HSALNG0010139,lnc-CD46-2
857,HSALNG0010162,lnc-PLXNA2-3
858,HSALNG0010163,LINC01717
859,HSALNG0010175,LINC01774
860,HSALNG0010184,lnc-LAMB3-3
861,HSALNG0010192,LINC01696
862,HSALNG0010195,LINC01698
863,HSALNG0010200,MIR205HG
864,HSALNG0010205,lnc-LAMB3-2
865,HSALNG0010218,lnc-LAMB3-1
866,HSALNG0010241,SERTAD4-AS1
867,HSALNG0010272,lnc-KCNH1-25
868,HSALNG0010270,KCNH1-IT1
869,HSALNG0010286,LINC00467
870,HSALNG0010293,lnc-TRAF5-3
871,HSALNG0010302,lnc-SLC30A1-1
872,HSALNG0010307,lnc-NEK2-1
873,HSALNG0010306,LINC01693
874,HSALNG0010310,lnc-TRAF5-6
875,HSALNG0010316,lnc-DTL-2
876,HSALNG0010336,lnc-DTL-1
877,HSALNG0010344,lnc-TMEM206-5
878,HSALNG0010347,lnc-NENF-2
879,HSALNG0010348,lnc-TMEM206-3
880,HSALNG0010350,lnc-NENF-1
881,HSALNG0010358,lnc-TMEM206-2
882,HSALNG0010370,LINC01740
883,HSALNG0010371,lnc-BATF3-6
884,HSALNG0010379,lnc-BATF3-2
885,HSALNG0010403,FLVCR1-DT
886,HSALNG0010412,lnc-FLVCR1-4
887,HSALNG0010438,lnc-PROX1-1
888,HSALNG0010460,PROX1-AS1
889,HSALNG0010466,LINC00538
890,HSALNG0010469,lnc-PTPN14-7
891,HSALNG0010471,lnc-PTPN14-11
892,HSALNG0010483,lnc-PTPN14-1
893,HSALNG0010515,lnc-USH2A-5
894,HSALNG0010539,lnc-KCTD3-3
895,HSALNG0010573,SPATA17-AS1
896,HSALNG0010577,LINC00210
897,HSALNG0010585,lnc-SPATA17-3
898,HSALNG0010587,LINC01653
899,HSALNG0010602,TGFB2-AS1
900,HSALNG0010604,TGFB2-OT1
901,HSALNG0010607,lnc-TGFB2-1
902,HSALNG0010627,LINC01710
903,HSALNG0010629,LYPLAL1-DT
904,HSALNG0010635,lnc-LYPLAL1-7
905,HSALNG0010639,lnc-ZC3H11B-3
906,HSALNG0010664,lnc-ZC3H11B-1
907,HSALNG0010719,lnc-RAB3GAP2-2
908,HSALNG0010722,lnc-MARK1-3
909,HSALNG0010726,lnc-RAB3GAP2-3
910,HSALNG0010762,lnc-MARC1-3
911,HSALNG0010764,LINC01352
912,HSALNG0010765,lnc-RAB3GAP2-9
913,HSALNG0010796,lnc-DUSP10-5
914,HSALNG0010803,lnc-HLX-1
915,HSALNG0010821,LINC02257
916,HSALNG0010828,LINC02474
917,HSALNG0010832,lnc-HHIPL2-2
918,HSALNG0010842,lnc-HHIPL2-7
919,HSALNG0010843,TAF1A-AS1
920,HSALNG0142425,lnc-AIDA-1
921,HSALNG0010860,lnc-DISP1-1
922,HSALNG0010877,lnc-DISP1-2
923,HSALNG0010879,lnc-DISP1-8
924,HSALNG0010926,lnc-FBXO28-1
925,HSALNG0010945,lnc-NVL-1
926,HSALNG0010968,lnc-WDR26-1
927,HSALNG0010970,lnc-WDR26-2
928,HSALNG0010976,lnc-CNIH3-1
929,HSALNG0010997,lnc-LBR-1
930,HSALNG0010998,lnc-DNAH14-2
931,HSALNG0011013,lnc-SRP9-1
932,HSALNG0011014,lnc-ENAH-1
933,HSALNG0011024,lnc-TMEM63A-1
934,HSALNG0011036,lnc-LEFTY2-1
935,HSALNG0011040,lnc-SDE2-1
936,HSALNG0011047,LINC01703
937,HSALNG0011102,ITPKB-AS1
938,HSALNG0011099,ITPKB-IT1
939,HSALNG0011123,lnc-COQ8A-1
940,HSALNG0011129,lnc-COQ8A-2
941,HSALNG0011136,LINC01641
942,HSALNG0011165,SNAP47-AS1
943,HSALNG0142440,lnc-C1orf35-3
944,HSALNG0142442,IBA57-DT
945,HSALNG0142443,OBSCN-AS1
946,HSALNG0142444,lnc-TRIM11-7
947,HSALNG0142445,lnc-TRIM11-5
948,HSALNG0011241,lnc-TRIM11-1
949,HSALNG0011282,lnc-CCSAP-5
950,HSALNG0011302,lnc-CCSAP-2
951,HSALNG0011316,lnc-RAB4A-1
952,HSALNG0011326,lnc-ACTA1-1
953,HSALNG0011328,lnc-URB2-1
954,HSALNG0011347,LINC01682
955,HSALNG0011359,LINC01736
956,HSALNG0011367,lnc-PGBD5-1
957,HSALNG0011380,lnc-GALNT2-4
958,HSALNG0011388,LINC01737
959,HSALNG0011397,lnc-AGT-6
960,HSALNG0142448,lnc-C1orf198-1
961,HSALNG0011405,lnc-CAPN9-1
962,HSALNG0011452,lnc-EGLN1-1
963,HSALNG0011459,LINC00582
964,HSALNG0011465,DISC1-IT1
965,HSALNG0011475,lnc-DISC1-1
966,HSALNG0011477,lnc-SIPA1L2-2
967,HSALNG0011511,LINC01745
968,HSALNG0011512,LINC01744
969,HSALNG0011582,lnc-TARBP1-4
970,HSALNG0011584,lnc-COA6-2
971,HSALNG0011585,lnc-TARBP1-3
972,HSALNG0011590,lnc-COA6-1
973,HSALNG0011591,lnc-TARBP1-1
974,HSALNG0011601,LINC01354
975,HSALNG0011611,lnc-COA6-3
976,HSALNG0011620,lnc-COA6-12
977,HSALNG0011625,lnc-IRF2BP2-1
978,HSALNG0011627,lnc-COA6-7
979,HSALNG0011630,LINC01132
980,HSALNG0011660,lnc-TOMM20-2
981,HSALNG0011661,lnc-GGPS1-2
982,HSALNG0142454,LINC01348
983,HSALNG0011679,lnc-TOMM20-3
984,HSALNG0011705,lnc-ARID4B-1
985,HSALNG0011731,LYST-AS1
986,HSALNG0011738,lnc-NID1-2
987,HSALNG0011777,LGALS8-AS1
988,HSALNG0011778,lnc-HEATR1-4
989,HSALNG0011779,lnc-HEATR1-1
990,HSALNG0011827,lnc-RYR2-3
991,HSALNG0011845,LINC01139
992,HSALNG0011874,lnc-GREM2-8
993,HSALNG0011884,CHRM3-AS2
994,HSALNG0011896,CHRM3-AS1
995,HSALNG0011898,lnc-GREM2-4
996,HSALNG0011904,lnc-GREM2-3
997,HSALNG0142457,lnc-GREM2-2
998,HSALNG0011912,lnc-FMN2-1
999,HSALNG0011915,lnc-RGS7-2
1000,HSALNG0011923,lnc-RGS7-1
1001,HSALNG0011926,lnc-FMN2-2
1002,HSALNG0011984,lnc-BECN2-10
1003,HSALNG0012012,lnc-CEP170-3
1004,HSALNG0012041,lnc-CEP170-4
1005,HSALNG0012043,AKT3-IT1
1006,HSALNG0012050,lnc-ZBTB18-2
1007,HSALNG0012057,lnc-AKT3-3
1008,HSALNG0012061,lnc-ZBTB18-1
1009,HSALNG0012085,lnc-ADSS-1
1010,HSALNG0012102,lnc-DESI2-3
1011,HSALNG0012114,lnc-COX20-2
1012,HSALNG0012143,KIF26B-AS1
1013,HSALNG0012153,lnc-SMYD3-2
1014,HSALNG0012157,lnc-SMYD3-3
1015,HSALNG0142064,lnc-KIF26B-1
1016,HSALNG0012171,lnc-KIF26B-2
1017,HSALNG0012180,SMYD3-IT1
1018,HSALNG0012183,LINC01743
1019,HSALNG0012188,lnc-SCCPDH-2
1020,HSALNG0012195,lnc-CNST-1
1021,HSALNG0012202,LINC01341
1022,HSALNG0012240,lnc-ZNF124-1
1023,HSALNG0012244,lnc-ZNF124-2
1024,HSALNG0012266,lnc-OR2C3-1
1025,HSALNG0012268,lnc-OR14K1-1
1026,HSALNG0012294,lnc-OR2G6-2
1027,HSALNG0012296,lnc-OR2T29-1
1028,HSALNG0012319,lnc-ZNF672-1
1029,HSALNG0012350,lnc-ACP1-3
1030,HSALNG0012359,lnc-ACP1-1
1031,HSALNG0012360,lnc-ALKAL2-2
1032,HSALNG0012365,lnc-ACP1-17
1033,HSALNG0012367,LINC01865
1034,HSALNG0145998,lnc-ACP1-4
1035,HSALNG0012373,lnc-ACP1-5
1036,HSALNG0012386,LINC01874
1037,HSALNG0012387,lnc-ACP1-7
1038,HSALNG0012395,LINC01875
1039,HSALNG0012399,lnc-ACP1-9
1040,HSALNG0012414,lnc-SNTG2-3
1041,HSALNG0012417,lnc-TMEM18-1
1042,HSALNG0012418,lnc-TMEM18-3
1043,HSALNG0012422,lnc-SNTG2-2
1044,HSALNG0012425,lnc-TMEM18-4
1045,HSALNG0146388,LINC01115
1046,HSALNG0012435,LINC01939
1047,HSALNG0012437,lnc-TMEM18-11
1048,HSALNG0012446,lnc-TMEM18-12
1049,HSALNG0012449,lnc-TMEM18-13
1050,HSALNG0012452,lnc-PXDN-14
1051,HSALNG0012459,lnc-PXDN-4
1052,HSALNG0012462,lnc-PXDN-3
1053,HSALNG0012476,lnc-TPO-1
1054,HSALNG0146390,lnc-PXDN-2
1055,HSALNG0012495,lnc-TPO-276
1056,HSALNG0012507,MYT1L-AS1
1057,HSALNG0012519,lnc-MYT1L-2
1058,HSALNG0012528,lnc-MYT1L-3
1059,HSALNG0012538,lnc-EIPR1-5
1060,HSALNG0146391,lnc-EIPR1-4
1061,HSALNG0012549,LINC01250
1062,HSALNG0012560,lnc-EIPR1-1
1063,HSALNG0012565,lnc-TRAPPC12-2
1064,HSALNG0012572,EIPR1-IT1
1065,HSALNG0012576,TRAPPC12-AS1
1066,HSALNG0012578,lnc-TRAPPC12-4
1067,HSALNG0012581,lnc-RNASEH1-1
1068,HSALNG0012584,RNASEH1-AS1
1069,HSALNG0012589,lnc-RNASEH1-2
1070,HSALNG0012597,lnc-RNASEH1-3
1071,HSALNG0012604,LINC01304
1072,HSALNG0012613,lnc-RNASEH1-5
1073,HSALNG0012627,LINC01249
1074,HSALNG0012672,lnc-CMPK2-14
1075,HSALNG0012675,LINC01248
1076,HSALNG0012676,lnc-SOX11-1
1077,HSALNG0012678,lnc-SOX11-2
1078,HSALNG0012682,LINC01810
1079,HSALNG0012685,LINC01105
1080,HSALNG0012701,lnc-CMPK2-9
1081,HSALNG0146395,LINC01247
1082,HSALNG0012706,LINC01824
1083,HSALNG0012712,lnc-CMPK2-5
1084,HSALNG0012717,LINC00487
1085,HSALNG0012731,lnc-CMPK2-16
1086,HSALNG0012734,RNF144A-AS1
1087,HSALNG0012738,lnc-CMPK2-6
1088,HSALNG0012745,lnc-RNF144A-5
1089,HSALNG0012764,lnc-RNF144A-2
1090,HSALNG0012781,lnc-CMPK2-10
1091,HSALNG0012783,LINC01871
1092,HSALNG0012800,lnc-KIDINS220-8
1093,HSALNG0012802,LINC00298
1094,HSALNG0012811,lnc-ID2-2
1095,HSALNG0012838,lnc-KIDINS220-3
1096,HSALNG0012846,ID2-AS1
1097,HSALNG0012873,lnc-ASAP2-4
1098,HSALNG0012876,lnc-ASAP2-2
1099,HSALNG0012880,lnc-ASAP2-1
1100,HSALNG0012904,lnc-IAH1-1
1101,HSALNG0012908,lnc-IAH1-2
1102,HSALNG0012914,lnc-TAF1B-1
1103,HSALNG0012921,lnc-YWHAQ-1
1104,HSALNG0012941,lnc-CYS1-3
1105,HSALNG0012944,lnc-GRHL1-1
1106,HSALNG0012948,lnc-CYS1-1
1107,HSALNG0012949,lnc-CYS1-5
1108,HSALNG0012952,lnc-KLF11-2
1109,HSALNG0012977,lnc-HPCAL1-1
1110,HSALNG0146020,lnc-ATP6V1C2-5
1111,HSALNG0013000,lnc-ATP6V1C2-1
1112,HSALNG0013001,lnc-PDIA6-1
1113,HSALNG0013007,LINC01954
1114,HSALNG0013029,lnc-ROCK2-3
1115,HSALNG0013045,LINC00570
1116,HSALNG0013046,lnc-ROCK2-1
1117,HSALNG0013047,lnc-ROCK2-2
1118,HSALNG0013067,lnc-NTSR2-8
1119,HSALNG0013069,lnc-GREB1-1
1120,HSALNG0013070,lnc-NTSR2-1
1121,HSALNG0013072,lnc-NTSR2-2
1122,HSALNG0013074,MIR3681HG
1123,HSALNG0013093,lnc-TRIB2-2
1124,HSALNG0013097,lnc-TRIB2-1
1125,HSALNG0013100,lnc-NTSR2-5
1126,HSALNG0013126,lnc-TRIB2-6
1127,HSALNG0013136,LINC00276
1128,HSALNG0013146,lnc-FAM84A-1
1129,HSALNG0013158,lnc-NBAS-3
1130,HSALNG0013174,lnc-DDX1-1
1131,HSALNG0013182,lnc-NBAS-1
1132,HSALNG0013185,LINC01804
1133,HSALNG0013195,lnc-NBAS-2
1134,HSALNG0013204,MYCNUT
1135,HSALNG0013206,MYCNOS
1136,HSALNG0013213,lnc-NBAS-5
1137,HSALNG0013215,GACAT3
1138,HSALNG0013217,lnc-FAM49A-5
1139,HSALNG0013227,lnc-MYCN-3
1140,HSALNG0013230,lnc-MYCN-132
1141,HSALNG0013231,lnc-FAM49A-4
1142,HSALNG0013232,lnc-FAM49A-14
1143,HSALNG0013235,lnc-MYCN-5
1144,HSALNG0013242,lnc-MYCN-6
1145,HSALNG0013250,lnc-VSNL1-4
1146,HSALNG0013258,LINC01866
1147,HSALNG0013329,lnc-RDH14-1
1148,HSALNG0013339,lnc-KCNS3-2
1149,HSALNG0013352,LINC01376
1150,HSALNG0013364,lnc-OSR1-2
1151,HSALNG0013365,LINC01808
1152,HSALNG0013373,lnc-RHOB-5
1153,HSALNG0013382,LINC00954
1154,HSALNG0013389,lnc-RHOB-17
1155,HSALNG0013396,lnc-RHOB-3
1156,HSALNG0013400,lnc-RHOB-2
1157,HSALNG0013401,lnc-LAPTM4A-2
1158,HSALNG0013432,lnc-RHOB-1
1159,HSALNG0013437,lnc-HS1BP3-2
1160,HSALNG0013447,lnc-LDAH-6
1161,HSALNG0013448,HS1BP3-IT1
1162,HSALNG0013461,lnc-LDAH-3
1163,HSALNG0013469,lnc-GDF7-2
1164,HSALNG0013494,lnc-TDRD15-4
1165,HSALNG0013498,lnc-APOB-5
1166,HSALNG0013499,LINC01822
1167,HSALNG0013504,LINC01830
1168,HSALNG0013509,lnc-KLHL29-3
1169,HSALNG0013513,LINC01884
1170,HSALNG0013532,lnc-ATAD2B-12
1171,HSALNG0013540,lnc-ATAD2B-5
1172,HSALNG0013542,lnc-ATAD2B-13
1173,HSALNG0013590,lnc-ITSN2-2
1174,HSALNG0013594,lnc-ITSN2-1
1175,HSALNG0013598,lnc-FAM228A-1
1176,HSALNG0013632,DNAJC27-AS1
1177,HSALNG0013640,LINC01381
1178,HSALNG0013657,lnc-DTNB-1
1179,HSALNG0013734,lnc-CIB4-1
1180,HSALNG0013755,lnc-OST4-3
1181,HSALNG0013756,lnc-OST4-2
1182,HSALNG0013763,AGBL5-AS1
1183,HSALNG0013765,lnc-OST4-5
1184,HSALNG0013766,AGBL5-IT1
1185,HSALNG0013767,lnc-OST4-4
1186,HSALNG0146426,LINC01460
1187,HSALNG0146428,lnc-RBKS-87
1188,HSALNG0013864,lnc-TRMT61B-5
1189,HSALNG0013867,lnc-BABAM2-2
1190,HSALNG0013873,lnc-FOSL2-3
1191,HSALNG0013881,lnc-TRMT61B-3
1192,HSALNG0013890,lnc-TRMT61B-2
1193,HSALNG0013895,lnc-TRMT61B-1
1194,HSALNG0013903,lnc-TRMT61B-6
1195,HSALNG0013920,lnc-C2orf71-1
1196,HSALNG0013944,lnc-ALK-1
1197,HSALNG0013940,lnc-YPEL5-3
1198,HSALNG0013941,lnc-YPEL5-2
1199,HSALNG0013967,LINC01936
1200,HSALNG0014006,lnc-EHD3-2
1201,HSALNG0014030,lnc-EHD3-3
1202,HSALNG0014040,LINC01946
1203,HSALNG0014047,lnc-MEMO1-4
1204,HSALNG0014053,lnc-SPAST-2
1205,HSALNG0014059,lnc-NLRC4-3
1206,HSALNG0014071,lnc-YIPF4-2
1207,HSALNG0146433,BIRC6-AS1
1208,HSALNG0014091,lnc-TTC27-10
1209,HSALNG0014092,lnc-TTC27-8
1210,HSALNG0014102,LINC00486
1211,HSALNG0014117,lnc-FAM98A-1
1212,HSALNG0014134,LINC01320
1213,HSALNG0014138,LINC01318
1214,HSALNG0014145,lnc-FAM98A-8
1215,HSALNG0014153,lnc-CRIM1-1
1216,HSALNG0014162,lnc-FAM98A-3
1217,HSALNG0014194,lnc-FEZ2-7
1218,HSALNG0014199,lnc-FEZ2-3
1219,HSALNG0014247,lnc-QPCT-1
1220,HSALNG0014252,lnc-RMDN2-3
1221,HSALNG0014277,LINC00211
1222,HSALNG0014286,RMDN2-AS1
1223,HSALNG0014289,CYP1B1-AS1
1224,HSALNG0014290,lnc-CYP1B1-1
1225,HSALNG0014294,lnc-RMDN2-7
1226,HSALNG0014305,lnc-ATL2-1
1227,HSALNG0014307,LINC01883
1228,HSALNG0014321,lnc-GALM-1
1229,HSALNG0014328,lnc-HNRNPLL-2
1230,HSALNG0014346,lnc-SOS1-1
1231,HSALNG0014352,SOS1-IT1
1232,HSALNG0014371,lnc-CDKL4-6
1233,HSALNG0014372,lnc-TMEM178A-1
1234,HSALNG0014381,SLC8A1-AS1
1235,HSALNG0014395,LINC01794
1236,HSALNG0014404,LINC01914
1237,HSALNG0014440,LINC01913
1238,HSALNG0014447,lnc-C2orf91-3
1239,HSALNG0014464,lnc-COX7A2L-4
1240,HSALNG0014509,lnc-HAAO-7
1241,HSALNG0014513,LINC02590
1242,HSALNG0014517,LINC02580
1243,HSALNG0014530,LINC01126
1244,HSALNG0014582,lnc-PREPL-3
1245,HSALNG0014612,LINC01833
1246,HSALNG0014614,SIX3-AS1
1247,HSALNG0014615,lnc-SIX3-1
1248,HSALNG0014620,lnc-SIX2-1
1249,HSALNG0014626,LINC01121
1250,HSALNG0014634,lnc-SIX3-2
1251,HSALNG0014651,lnc-SRBD1-2
1252,HSALNG0014661,lnc-ATP6V1E2-4
1253,HSALNG0014662,lnc-ATP6V1E2-3
1254,HSALNG0014676,LINC01820
1255,HSALNG0014682,LINC02583
1256,HSALNG0014684,lnc-TMEM247-2
1257,HSALNG0014691,lnc-PIGF-1
1258,HSALNG0014713,lnc-SOCS5-4
1259,HSALNG0014714,lnc-MCFD2-1
1260,HSALNG0014726,lnc-MCFD2-2
1261,HSALNG0014730,lnc-STPG4-1
1262,HSALNG0014733,lnc-EPCAM-6
1263,HSALNG0014740,lnc-EPCAM-2
1264,HSALNG0014743,lnc-CALM2-2
1265,HSALNG0014760,lnc-EPCAM-3
1266,HSALNG0014782,lnc-MSH6-2
1267,HSALNG0014786,lnc-FBXO11-1
1268,HSALNG0014807,lnc-LHCGR-2
1269,HSALNG0014830,lnc-STON1-GTF2A1L-5
1270,HSALNG0014840,lnc-FSHR-6
1271,HSALNG0014851,lnc-STON1-GTF2A1L-6
1272,HSALNG0014864,lnc-STON1-GTF2A1L-4
1273,HSALNG0014871,lnc-CHAC2-4
1274,HSALNG0014892,lnc-ASB3-3
1275,HSALNG0014896,lnc-ASB3-1
1276,HSALNG0014902,lnc-CHAC2-1
1277,HSALNG0146097,lnc-C2orf73-5
